id,File_Name,energy,DockQ
T026.1,T026.1_T26_U20.M79,0.5124777555465698,0.0930999964475631
T026.1,T026.1_T26_U39.M26,0.9172198176383972,0.1891999989748001
T026.1,T026.1_T26_U39.M39,0.9340247511863708,0.2646999955177307
T026.1,T026.1_T26_U20.M66,0.4204835295677185,0.0683000013232231
T026.1,T026.1_T26_U20.M76,0.3460399210453033,0.0513000003993511
T026.1,T026.1_T26_U20.M61,0.8486879467964172,0.147599995136261
T026.1,T026.1_T26_U20.M86,0.2543386816978454,0.0764999985694885
T026.1,T026.1_T26_U20.M35,0.4178877770900726,0.0934000015258789
T026.1,T026.1_T26_U39.M56,0.7559696435928345,0.193800002336502
T026.1,T026.1_T26_U20.M20,0.7743411660194397,0.1517000049352646
T026.1,T026.1_T26_U20.M33,0.3258659541606903,0.0777999982237815
T026.1,T026.1_T26_U20.M71,0.6001864075660706,0.3977000117301941
T026.1,T026.1_T26_U39.M05,0.9656744003295898,0.4110000133514404
T026.1,T026.1_T26_U39.M44,0.9487041234970092,0.6442000269889832
T026.1,T026.1_T26_U20.M38,0.9159929156303406,0.3815000057220459
T026.1,T026.1_T26_U20.M49,0.5207820534706116,0.1169999986886978
T026.1,T026.1_T26_U20.M23,0.7373926639556885,0.4715999960899353
T026.1,T026.1_T26_U39.M64,0.6004799604415894,0.1890999972820282
T026.1,T026.1_T26_U20.M51,0.435196042060852,0.0672999992966651
T026.1,T026.1_T26_U20.M92,0.8620185852050781,0.1727000027894973
T026.1,T026.1_T26_U20.M41,0.4381743967533111,0.0952000021934509
T026.1,T026.1_T26_U39.M46,0.8681283593177795,0.2335000038146972
T026.1,T026.1_T26_U20.M02,0.6385785937309265,0.2452999949455261
T026.1,T026.1_T26_U20.M22,0.4267070293426513,0.0819000005722045
T026.1,T026.1_T26_U39.M06,0.9298531413078308,0.2194000035524368
T026.1,T026.1_T26_U39.M21,0.886367917060852,0.2597000002861023
T026.1,T026.1_T26_U20.M62,0.3868481814861297,0.05180000141263
T026.1,T026.1_T26_U20.M16,0.8706318736076355,0.1512999981641769
T026.1,T026.1_T26_U20.M29,0.469121515750885,0.2097000032663345
T026.1,T026.1_T26_U20.M94,0.768150269985199,0.2328999936580658
T026.1,T026.1_T26_U20.M70,0.7503591179847717,0.3553999960422516
T026.1,T026.1_T26_U20.M25,0.4724645316600799,0.1106000021100044
T026.1,T026.1_T26_U39.M50,0.835040807723999,0.1960999965667724
T026.1,T026.1_T26_U20.M48,0.6767841577529907,0.426800012588501
T026.1,T026.1_T26_U20.M81,0.8757825493812561,0.3495000004768371
T026.1,T026.1_T26_U39.M12,0.9382855892181396,0.1896000057458877
T026.1,T026.1_T26_U20.M54,0.3690214455127716,0.200200006365776
T026.1,T026.1_T26_U20.M73,0.359573483467102,0.2357999980449676
T026.1,T026.1_T26_U20.M14,0.4163821339607239,0.0533000007271766
T026.1,T026.1_T26_U20.M06,0.5100030899047852,0.1070000007748603
T026.1,T026.1_T26_U20.M26,0.5803452730178833,0.2676999866962433
T026.1,T026.1_T26_U39.M20,0.9495162963867188,0.4672999978065491
T026.1,T026.1_T26_U20.M97,0.9721956849098206,0.2134999930858612
T026.1,T026.1_T26_U20.M43,0.7379870414733887,0.4332999885082245
T026.1,T026.1_T26_U39.M30,0.767450749874115,0.2285999953746795
T026.1,T026.1_T26_U20.M11,0.999085545539856,0.0221999995410442
T026.1,T026.1_T26_U39.M29,0.6357340216636658,0.2252999991178512
T026.1,T026.1_T26_U20.M63,0.3835481703281402,0.1826999932527542
T026.1,T026.1_T26_U20.M50,0.5142536163330078,0.0672999992966651
T026.1,T026.1_T26_U20.M93,0.9981354475021362,0.0217000003904104
T026.1,T026.1_T26_U39.M31,0.7365831136703491,0.1988999992609024
T026.1,T026.1_T26_U20.M96,0.7170183658599854,0.2833000123500824
T026.1,T026.1_T26_U20.M04,0.44425168633461,0.1040999963879585
T026.1,T026.1_T26_U20.M65,0.8120542168617249,0.2678000032901764
T026.1,T026.1_T26_U20.M68,0.8491109013557434,0.4544000029563904
T026.1,T026.1_T26_U39.M41,0.9242435097694396,0.153899997472763
T026.1,T026.1_T26_U20.M31,0.9653321504592896,0.1967000067234039
T026.1,T026.1_T26_U20.M19,0.5855547189712524,0.0285999998450279
T026.1,T026.1_T26_U39.M27,0.796014666557312,0.2976999878883362
T026.1,T026.1_T26_U20.M37,0.3668105900287628,0.0824000015854835
T026.1,T026.1_T26_U39.M52,0.8785662651062012,0.2285999953746795
T026.1,T026.1_T26_U20.M53,0.5724680423736572,0.4668000042438507
T026.1,T026.1_T26_U39.M14,0.9260380268096924,0.197500005364418
T026.1,T026.1_T26_U20.M60,0.6446858048439026,0.0284000001847744
T026.1,T026.1_T26_U39.M04,0.9709091186523438,0.7098000049591064
T026.1,T026.1_T26_U39.M24,0.7566739320755005,0.2860000133514404
T026.1,T026.1_T26_U39.M25,0.8135411143302917,0.2964000105857849
T026.1,T026.1_T26_U39.M35,0.5345279574394226,0.2018000036478042
T026.1,T026.1_T26_U39.M38,0.8548481464385986,0.2189999967813491
T026.1,T026.1_T26_U20.M67,0.3480210602283478,0.4013000130653381
T026.1,T026.1_T26_U39.M36,0.9073292016983032,0.402999997138977
T026.1,T026.1_T26_U39.M03,0.8340238928794861,0.4106999933719635
T026.1,T026.1_T26_U20.M15,0.8413317203521729,0.4325000047683716
T026.1,T026.1_T26_U39.M61,0.0576548017561435,0.2020999938249588
T026.1,T026.1_T26_U20.M69,0.5889391899108887,0.0970999971032142
T026.1,T026.1_T26_U39.M47,0.8447102308273315,0.4485000073909759
T029.1,T029.1_T29_U24.M10,0.1655384749174118,0.0048000002279877
T029.1,T029.1_T29_U23.M95,0.4740282297134399,0.4309000074863434
T029.1,T029.1_T29_U06.M40,0.4490047693252563,0.0062000001780688
T029.1,T029.1_T29_U11.M27,0.0563741363584995,0.0225000008940696
T029.1,T029.1_T29_U12.M94,0.1772557497024536,0.032999999821186
T029.1,T029.1_T29_U13.M54,0.3596536219120025,0.0063999998383224
T029.1,T029.1_T29_U24.M48,0.0909395515918731,0.0051000001840293
T029.1,T029.1_T29_U28.M60,0.0656462386250495,0.0133999995887279
T029.1,T029.1_T29_U12.M87,0.3413414061069488,0.0324000008404254
T029.1,T029.1_T29_U20.M69,0.3212608397006988,0.034800000488758
T029.1,T029.1_T29_U13.M33,0.8285729289054871,0.0292000006884336
T029.1,T029.1_T29_U31.M100,0.6311177611351013,0.0408999994397163
T029.1,T029.1_T29_U14.M17,0.8892735242843628,0.0089999996125698
T029.1,T029.1_T29_U07.M05,0.298343688249588,0.179199993610382
T029.1,T029.1_T29_U28.M56,0.1076443344354629,0.006800000090152
T029.1,T029.1_T29_U20.M72,0.2692621052265167,0.0905999988317489
T029.1,T029.1_T29_U19.M72,0.3273781836032867,0.0060999998822808
T029.1,T029.1_T29_U12.M47,0.158330351114273,0.0293000005185604
T029.1,T029.1_T29_U12.M14,0.2044782638549804,0.0296999998390674
T029.1,T029.1_T29_U06.M14,0.5612965226173401,0.0131999999284744
T029.1,T029.1_T29_U06.M73,0.5983893275260925,0.0054000001400709
T029.1,T029.1_T29_U12.M22,0.2499051988124847,0.0329000018537044
T029.1,T029.1_T29_U11.M93,0.3949198424816131,0.091399997472763
T029.1,T029.1_T29_U23.M28,0.5800402164459229,0.7462999820709229
T029.1,T029.1_T29_U06.M11,0.5320316553115845,0.0082000000402331
T029.1,T029.1_T29_U15.M83,0.1588850766420364,0.0085000004619359
T029.1,T029.1_T29_U11.M76,0.2804250717163086,0.0595999993383884
T029.1,T029.1_T29_U07.M22,0.79835045337677,0.0755999982357025
T029.1,T029.1_T29_U18.M42,0.663040280342102,0.0153000000864267
T029.1,T029.1_T29_U03.M01,0.3891942203044891,0.0044999998062849
T029.1,T029.1_T29_U03.M24,0.4340013563632965,0.0131000000983476
T029.1,T029.1_T29_U03.M35,0.4432799518108368,0.0051000001840293
T029.1,T029.1_T29_U15.M45,0.4495142996311188,0.0152000002562999
T029.1,T029.1_T29_U10.M37,0.0877228304743766,0.0472999997437
T029.1,T029.1_T29_U01.M32,0.3646106123924255,0.0377000011503696
T029.1,T029.1_T29_U10.M35,0.1194284111261367,0.0772000029683113
T029.1,T029.1_T29_U01.M17,0.2936092615127563,0.1289999932050705
T029.1,T029.1_T29_U13.M95,0.6318805813789368,0.0394000001251697
T029.1,T029.1_T29_U13.M18,0.3337181210517883,0.0152000002562999
T029.1,T029.1_T29_U06.M31,0.3301928341388702,0.0046000001020729
T029.1,T029.1_T29_U15.M29,0.1213695257902145,0.0176999997347593
T029.1,T029.1_T29_U18.M41,0.2500518560409546,0.0081000002101063
T029.1,T029.1_T29_U21.M12,0.4020096659660339,0.024100000038743
T029.1,T029.1_T29_U07.M81,0.6494730114936829,0.2831000089645386
T029.1,T029.1_T29_U34.M07,0.25092414021492,0.0308999996632337
T029.1,T029.1_T29_U14.M97,0.9522919058799744,0.0089999996125698
T029.1,T029.1_T29_U21.M17,0.2491107583045959,0.0384000018239021
T029.1,T029.1_T29_U21.M85,0.8975486159324646,0.0063999998383224
T029.1,T029.1_T29_U19.M81,0.2056144326925277,0.0091000003740191
T029.1,T029.1_T29_U10.M62,0.1108886152505874,0.009800000116229
T029.1,T029.1_T29_U11.M26,0.1157160997390747,0.0350000001490116
T029.1,T029.1_T29_U11.M62,0.1207458078861236,0.1152999997138977
T029.1,T029.1_T29_U32.M75,0.4129252135753631,0.257099986076355
T029.1,T029.1_T29_U41.M39,0.5945574045181274,0.0057000000961124
T029.1,T029.1_T29_U14.M100,0.993351936340332,0.0068999999202787
T029.1,T029.1_T29_U03.M59,0.1312542706727981,0.0054999999701976
T029.1,T029.1_T29_U28.M66,0.2491018176078796,0.0082999998703598
T029.1,T029.1_T29_U14.M05,0.793093204498291,0.0081000002101063
T029.1,T029.1_T29_U06.M50,0.8858016729354858,0.0335999988019466
T029.1,T029.1_T29_U10.M87,0.2254573255777359,0.0142999999225139
T029.1,T029.1_T29_U31.M30,0.302162617444992,0.0427000001072883
T029.1,T029.1_T29_U31.M49,0.2379606217145919,0.0500999987125396
T029.1,T029.1_T29_U31.M88,0.2444322854280471,0.1032000035047531
T029.1,T029.1_T29_U19.M48,0.3115692436695099,0.0076999999582767
T029.1,T029.1_T29_U01.M16,0.1773797124624252,0.0874999985098838
T029.1,T029.1_T29_U19.M82,0.361611008644104,0.0142999999225139
T029.1,T029.1_T29_U10.M56,0.1717624217271804,0.0081000002101063
T029.1,T029.1_T29_U18.M50,0.1412905156612396,0.0071999998763203
T029.1,T029.1_T29_U13.M71,0.9547056555747986,0.0062000001780688
T029.1,T029.1_T29_U34.M76,0.6227893829345703,0.0076000001281499
T029.1,T029.1_T29_U01.M13,0.2311534434556961,0.0368999987840652
T029.1,T029.1_T29_U15.M68,0.3269133567810058,0.0100999996066093
T029.1,T029.1_T29_U07.M93,0.796936571598053,0.6516000032424927
T029.1,T029.1_T29_U21.M06,0.5965278744697571,0.135900005698204
T029.1,T029.1_T29_U34.M52,0.6087064743041992,0.0038000000640749
T029.1,T029.1_T29_U11.M92,0.0839048102498054,0.0623000003397464
T029.1,T029.1_T29_U07.M74,0.8476292490959167,0.0883999988436698
T029.1,T029.1_T29_U21.M71,0.9408422708511353,0.0051000001840293
T029.1,T029.1_T29_U18.M34,0.4183142781257629,0.006800000090152
T029.1,T029.1_T29_U41.M06,0.249488964676857,0.0080000003799796
T029.1,T029.1_T29_U14.M33,0.8932942152023315,0.0057000000961124
T029.1,T029.1_T29_U10.M20,0.1101109161972999,0.035300001502037
T029.1,T029.1_T29_U16.M73,0.7273204326629639,0.0052999998442828
T029.1,T029.1_T29_U23.M74,0.5482348799705505,0.5591999888420105
T029.1,T029.1_T29_U32.M13,0.2135904133319854,0.032600000500679
T029.1,T029.1_T29_U28.M18,0.5600419640541077,0.0197000000625848
T029.1,T029.1_T29_U31.M89,0.1908585429191589,0.0131000000983476
T029.1,T029.1_T29_U13.M78,0.6411178708076477,0.0071000000461936
T029.1,T029.1_T29_U14.M54,0.9964074492454528,0.0059000002220273
T029.1,T029.1_T29_U19.M20,0.7903935313224792,0.0080000003799796
T029.1,T029.1_T29_U32.M12,0.248648464679718,0.0094999996945261
T029.1,T029.1_T29_U28.M93,0.9582436680793762,0.0066999997943639
T029.1,T029.1_T29_U07.M87,0.6701769232749939,0.5092999935150146
T029.1,T029.1_T29_U31.M05,0.6481872797012329,0.3907999992370605
T029.1,T029.1_T29_U18.M78,0.2855400145053863,0.0071999998763203
T029.1,T029.1_T29_U07.M35,0.6042457818984985,0.0784000009298324
T029.1,T029.1_T29_U31.M58,0.6856796741485596,0.0778999999165535
T029.1,T029.1_T29_U03.M31,0.1007636338472366,0.0285999998450279
T029.1,T029.1_T29_U14.M59,0.6516532301902771,0.0066999997943639
T029.1,T029.1_T29_U34.M91,0.4633104205131531,0.0070000002160668
T029.1,T029.1_T29_U12.M99,0.1719327569007873,0.0615000016987323
T029.1,T029.1_T29_U11.M74,0.2336327582597732,0.0639000013470649
T029.1,T029.1_T29_U14.M98,0.9714771509170532,0.0080000003799796
T029.1,T029.1_T29_U18.M19,0.5101971626281738,0.0452999994158744
T029.1,T029.1_T29_U15.M34,0.4365490972995758,0.0120000001043081
T029.1,T029.1_T29_U41.M31,0.2758629024028778,0.0091000003740191
T029.1,T029.1_T29_U11.M84,0.9715238213539124,0.0132999997586011
T029.1,T029.1_T29_U12.M89,0.4054873883724212,0.0740000009536743
T029.1,T029.1_T29_U07.M45,0.7776297926902771,0.4981000125408172
T029.1,T029.1_T29_U34.M01,0.3415922522544861,0.0199999995529651
T029.1,T029.1_T29_U03.M38,0.1827035546302795,0.0081000002101063
T029.1,T029.1_T29_U19.M74,0.4121270477771759,0.0142000000923872
T029.1,T029.1_T29_U21.M37,0.4281128048896789,0.0153000000864267
T029.1,T029.1_T29_U06.M90,0.403016448020935,0.0197999998927116
T029.1,T029.1_T29_U07.M12,0.3945350348949432,0.0749000012874603
T029.1,T029.1_T29_U01.M73,0.2437283098697662,0.0256999991834163
T029.1,T029.1_T29_U03.M80,0.4023652970790863,0.0057999999262392
T029.1,T029.1_T29_U13.M62,0.9570870995521544,0.0057999999262392
T029.1,T029.1_T29_U23.M70,0.3538839519023895,0.1193000003695488
T029.1,T029.1_T29_U10.M73,0.4616928994655609,0.0057000000961124
T029.1,T029.1_T29_U24.M29,0.1286738067865371,0.0052999998442828
T029.1,T029.1_T29_U18.M36,0.5444431304931641,0.02449999935925
T029.1,T029.1_T29_U41.M87,0.391835868358612,0.0272000003606081
T029.1,T029.1_T29_U13.M41,0.4588721394538879,0.009800000116229
T029.1,T029.1_T29_U18.M64,0.2329466044902801,0.0081000002101063
T029.1,T029.1_T29_U13.M100,0.6917893886566162,0.0105999996885657
T029.1,T029.1_T29_U11.M09,0.1054798141121864,0.0204000007361173
T029.1,T029.1_T29_U23.M57,0.6127559542655945,0.7044000029563904
T029.1,T029.1_T29_U12.M69,0.2995152771472931,0.0292000006884336
T029.1,T029.1_T29_U01.M42,0.223309189081192,0.0388999991118907
T029.1,T029.1_T29_U24.M90,0.0968218520283699,0.0066999997943639
T029.1,T029.1_T29_U31.M22,0.1150684133172035,0.0262000001966953
T029.1,T029.1_T29_U12.M82,0.1757164448499679,0.0533000007271766
T029.1,T029.1_T29_U20.M11,0.1384715735912323,0.0167999994009733
T029.1,T029.1_T29_U06.M65,0.3568940758705139,0.0093999998643994
T029.1,T029.1_T29_U13.M37,0.7592273950576782,0.0086000002920627
T029.1,T029.1_T29_U14.M11,0.8239202499389648,0.0077999997884035
T029.1,T029.1_T29_U23.M15,0.7391759157180786,0.4812999963760376
T029.1,T029.1_T29_U07.M71,0.7137643098831177,0.0582000017166137
T029.1,T029.1_T29_U24.M35,0.2530811429023742,0.0130000002682209
T029.1,T029.1_T29_U13.M52,0.8094884157180786,0.0065000001341104
T029.1,T029.1_T29_U20.M38,0.152727335691452,0.0212999992072582
T029.1,T029.1_T29_U10.M03,0.2646579444408417,0.0223999992012977
T029.1,T029.1_T29_U21.M96,0.2005939185619354,0.0070000002160668
T029.1,T029.1_T29_U13.M47,0.8917270302772522,0.0049000000581145
T029.1,T029.1_T29_U15.M59,0.1004101559519767,0.0070000002160668
T029.1,T029.1_T29_U06.M12,0.7526936531066895,0.0219000000506639
T029.1,T029.1_T29_U41.M21,0.6422170996665955,0.0115000000223517
T029.1,T029.1_T29_U13.M56,0.8864217400550842,0.0105999996885657
T029.1,T029.1_T29_U03.M09,0.5386127829551697,0.008899999782443
T029.1,T029.1_T29_U10.M97,0.3860819339752197,0.0116999996826052
T029.1,T029.1_T29_U01.M36,0.3288459181785583,0.0668999999761581
T029.1,T029.1_T29_U19.M61,0.7294199466705322,0.0059000002220273
T029.1,T029.1_T29_U19.M94,0.3088168501853943,0.0082999998703598
T029.1,T029.1_T29_U15.M09,0.2204173952341079,0.0108000002801418
T029.1,T029.1_T29_U28.M32,0.3788276314735412,0.0065000001341104
T029.1,T029.1_T29_U07.M57,0.674449622631073,0.6014000177383423
T029.1,T029.1_T29_U07.M20,0.2408425509929657,0.0258000008761882
T029.1,T029.1_T29_U03.M73,0.6515097618103027,0.0046000001020729
T029.1,T029.1_T29_U07.M97,0.4987874031066894,0.0803999975323677
T029.1,T029.1_T29_U14.M56,0.2067635208368301,0.0701000019907951
T029.1,T029.1_T29_U24.M66,0.0625537186861038,0.0083999997004866
T029.1,T029.1_T29_U34.M24,0.3574019074440002,0.006800000090152
T029.1,T029.1_T29_U41.M09,0.2168063819408416,0.0085000004619359
T029.1,T029.1_T29_U28.M51,0.7563993334770203,0.0236000008881092
T029.1,T029.1_T29_U21.M83,0.3698159158229828,0.0198999997228384
T029.1,T029.1_T29_U03.M15,0.2376499474048614,0.0060999998822808
T029.1,T029.1_T29_U06.M75,0.4013600051403045,0.0071000000461936
T029.1,T029.1_T29_U41.M57,0.1815814971923828,0.0184000004082918
T029.1,T029.1_T29_U31.M76,0.2317354679107666,0.0472999997437
T029.1,T029.1_T29_U20.M31,0.6410895586013794,0.0063999998383224
T029.1,T029.1_T29_U16.M13,0.2266060262918472,0.0074000000022351
T029.1,T029.1_T29_U34.M73,0.6735953688621521,0.0076000001281499
T029.1,T029.1_T29_U31.M02,0.6202343106269836,0.6118999719619751
T029.1,T029.1_T29_U03.M08,0.3033008575439453,0.0099999997764825
T029.1,T029.1_T29_U11.M10,0.1898442059755325,0.050000000745058
T029.1,T029.1_T29_U28.M54,0.3427117466926574,0.0100999996066093
T029.1,T029.1_T29_U23.M40,0.6403270363807678,0.6815000176429749
T029.1,T029.1_T29_U34.M06,0.5084143877029419,0.0302000008523464
T029.1,T029.1_T29_U14.M90,0.9749141931533812,0.0068999999202787
T029.1,T029.1_T29_U24.M56,0.0833782777190208,0.0083999997004866
T029.1,T029.1_T29_U24.M52,0.0860802009701728,0.0087999999523162
T029.1,T029.1_T29_U19.M21,0.9404974579811096,0.0065000001341104
T029.1,T029.1_T29_U41.M47,0.769508957862854,0.0073000001721084
T029.1,T029.1_T29_U07.M78,0.6632788777351379,0.4334000051021576
T029.1,T029.1_T29_U07.M84,0.663197934627533,0.0324000008404254
T029.1,T029.1_T29_U19.M99,0.9254979491233826,0.0119000002741813
T029.1,T029.1_T29_U15.M13,0.1855816543102264,0.0054000001400709
T029.1,T029.1_T29_U07.M86,0.5947790741920471,0.3822999894618988
T029.1,T029.1_T29_U41.M13,0.2518919706344604,0.0087000001221895
T029.1,T029.1_T29_U11.M91,0.2652653455734253,0.0876000002026557
T029.1,T029.1_T29_U32.M41,0.199130117893219,0.0410999990999698
T029.1,T029.1_T29_U32.M53,0.3534761369228363,0.0487999990582466
T029.1,T029.1_T29_U10.M38,0.1131893992424011,0.0245999991893768
T029.1,T029.1_T29_U18.M25,0.7349465489387512,0.0055999998003244
T029.1,T029.1_T29_U20.M20,0.6114393472671509,0.0113000003620982
T029.1,T029.1_T29_U24.M33,0.1372330784797668,0.0073000001721084
T029.1,T029.1_T29_U03.M05,0.3575212359428406,0.0243999995291233
T029.1,T029.1_T29_U23.M03,0.5437221527099609,0.5928000211715698
T029.1,T029.1_T29_U32.M69,0.2286497056484222,0.0381999984383583
T029.1,T029.1_T29_U03.M49,0.1095049232244491,0.0049999998882412
T029.1,T029.1_T29_U31.M91,0.3880487978458404,0.0340000018477439
T029.1,T029.1_T29_U01.M60,0.4755754768848419,0.0759000033140182
T029.1,T029.1_T29_U07.M83,0.4785917103290558,0.2619000077247619
T029.1,T029.1_T29_U19.M83,0.6149289608001709,0.0065000001341104
T029.1,T029.1_T29_U11.M18,0.121764026582241,0.0723000019788742
T029.1,T029.1_T29_U23.M05,0.6437205672264099,0.3747999966144562
T029.1,T029.1_T29_U15.M01,0.25505530834198,0.017400000244379
T029.1,T029.1_T29_U12.M48,0.3987085521221161,0.0516999997198581
T029.1,T029.1_T29_U15.M77,0.1678811162710189,0.0157999992370605
T029.1,T029.1_T29_U07.M91,0.6893908977508545,0.0313999988138675
T029.1,T029.1_T29_U31.M67,0.2671307921409607,0.0255999993532896
