id,File_Name,energy,DockQ,num_clashes
T026.1,T026.1_T26_U20.M24,-16.469322204589844,0.0278999991714954,0.0
T026.1,T026.1_T26_U20.M25,-16.848522186279297,0.1106000021100044,0.0
T026.1,T026.1_T26_U20.M26,-17.15279769897461,0.2676999866962433,0.0
T026.1,T026.1_T26_U20.M27,-17.851158142089844,0.4289000034332275,0.0
T026.1,T026.1_T26_U20.M28,-20.36193084716797,0.436599999666214,0.0
T026.1,T026.1_T26_U20.M29,-16.190975189208984,0.2097000032663345,0.0
T026.1,T026.1_T26_U20.M30,-15.76799201965332,0.0874999985098838,0.0
T026.1,T026.1_T26_U20.M31,-18.38932991027832,0.1967000067234039,0.0
T026.1,T026.1_T26_U20.M32,-22.30858993530273,0.4530999958515167,0.0
T026.1,T026.1_T26_U20.M33,-15.934659004211426,0.0777999982237815,0.0
T026.1,T026.1_T26_U20.M34,-16.61214828491211,0.0979000031948089,0.0
T026.1,T026.1_T26_U20.M35,-15.225961685180664,0.0934000015258789,0.0
T026.1,T026.1_T26_U20.M36,-20.621551513671875,0.1394000053405761,0.0
T026.1,T026.1_T26_U20.M37,-15.56248664855957,0.0824000015854835,1.0
T026.1,T026.1_T26_U20.M38,-20.95683479309082,0.3815000057220459,0.0
T026.1,T026.1_T26_U20.M39,-16.40450096130371,0.2060000002384185,0.0
T026.1,T026.1_T26_U20.M40,-20.43300437927246,0.4036000072956085,1.0
T026.1,T026.1_T26_U20.M41,-16.53485870361328,0.0952000021934509,2.0
T026.1,T026.1_T26_U20.M42,-17.67271614074707,0.4523999989032745,0.0
T026.1,T026.1_T26_U20.M43,-21.693235397338867,0.4332999885082245,2.0
T026.1,T026.1_T26_U20.M44,-20.396818161010746,0.1896000057458877,0.0
T026.1,T026.1_T26_U20.M45,-17.208139419555664,0.0287999995052814,0.0
T026.1,T026.1_T26_U20.M46,-16.087867736816406,0.1180000007152557,1.0
T026.1,T026.1_T26_U20.M47,-16.777063369750977,0.1125999987125396,1.0
T026.1,T026.1_T26_U20.M48,-19.821630477905277,0.426800012588501,0.0
T026.1,T026.1_T26_U20.M49,-16.673974990844727,0.1169999986886978,0.0
T026.1,T026.1_T26_U20.M50,-17.569002151489258,0.0672999992966651,0.0
T026.1,T026.1_T26_U20.M51,-20.17190361022949,0.0672999992966651,1.0
T026.1,T026.1_T26_U20.M52,-16.56056022644043,0.0280000008642673,0.0
T026.1,T026.1_T26_U20.M53,-21.156572341918945,0.4668000042438507,1.0
T026.1,T026.1_T26_U20.M54,-16.109758377075195,0.200200006365776,0.0
T026.1,T026.1_T26_U20.M55,-15.304003715515137,0.0925000011920929,0.0
T026.1,T026.1_T26_U20.M56,-13.80723476409912,0.0222999993711709,27.0
T026.1,T026.1_T26_U20.M57,-17.888357162475586,0.4848000109195709,0.0
T026.1,T026.1_T26_U20.M58,-19.57761001586914,0.4138999879360199,0.0
T026.1,T026.1_T26_U20.M59,-14.850970268249512,0.0826999992132186,0.0
T026.1,T026.1_T26_U20.M60,-17.494827270507812,0.0284000001847744,0.0
T026.1,T026.1_T26_U20.M61,-19.41435813903809,0.147599995136261,0.0
T026.1,T026.1_T26_U20.M62,-20.63346290588379,0.05180000141263,0.0
T026.1,T026.1_T26_U20.M63,-16.55099868774414,0.1826999932527542,0.0
T026.1,T026.1_T26_U20.M64,-16.374176025390625,0.2189999967813491,0.0
T026.1,T026.1_T26_U20.M65,-17.578128814697266,0.2678000032901764,1.0
T026.1,T026.1_T26_U20.M66,-19.22440719604492,0.0683000013232231,0.0
T026.1,T026.1_T26_U20.M67,-17.60979652404785,0.4013000130653381,0.0
T026.1,T026.1_T26_U20.M68,-18.21372413635254,0.4544000029563904,0.0
T026.1,T026.1_T26_U20.M69,-16.682323455810547,0.0970999971032142,0.0
T026.1,T026.1_T26_U20.M70,-19.192047119140625,0.3553999960422516,1.0
T026.1,T026.1_T26_U20.M71,-17.873882293701172,0.3977000117301941,0.0
T026.1,T026.1_T26_U20.M72,-22.33561515808105,0.4219000041484833,1.0
T026.1,T026.1_T26_U20.M73,-16.458707809448242,0.2357999980449676,0.0
T026.1,T026.1_T26_U20.M74,-14.890589714050291,0.0226000007241964,16.0
T026.1,T026.1_T26_U20.M75,-16.225921630859375,0.0894000008702278,0.0
T026.1,T026.1_T26_U20.M76,-19.92857551574707,0.0513000003993511,0.0
T026.1,T026.1_T26_U20.M77,-20.445520401000977,0.4291000068187713,0.0
T026.1,T026.1_T26_U20.M78,-14.506765365600586,0.0225000008940696,20.0
T026.1,T026.1_T26_U20.M79,-14.790888786315918,0.0930999964475631,0.0
T026.1,T026.1_T26_U20.M80,-21.876190185546875,0.1561000049114227,0.0
T026.1,T026.1_T26_U20.M81,-20.339006423950195,0.3495000004768371,1.0
T026.1,T026.1_T26_U20.M82,-15.649925231933594,0.024100000038743,9.0
T026.1,T026.1_T26_U20.M83,-17.73149871826172,0.1758999973535537,3.0
T026.1,T026.1_T26_U20.M84,-16.942251205444336,0.0908000022172927,0.0
T026.1,T026.1_T26_U20.M85,-18.17579460144043,0.0304000005125999,9.0
T026.1,T026.1_T26_U20.M86,-17.518308639526367,0.0764999985694885,0.0
T026.1,T026.1_T26_U20.M87,-19.54521751403809,0.0645999982953071,2.0
T026.1,T026.1_T26_U20.M88,-18.20633125305176,0.0295000001788139,8.0
T026.1,T026.1_T26_U20.M89,-16.163211822509766,0.0841000005602836,0.0
T026.1,T026.1_T26_U20.M90,-16.375925064086914,0.0822999998927116,0.0
T026.1,T026.1_T26_U20.M91,-16.43436050415039,0.1098000034689903,0.0
T026.1,T026.1_T26_U20.M92,-20.550296783447266,0.1727000027894973,0.0
T026.1,T026.1_T26_U20.M93,-15.528142929077148,0.0217000003904104,25.0
T026.1,T026.1_T26_U20.M94,-16.827253341674805,0.2328999936580658,0.0
T026.1,T026.1_T26_U20.M95,-15.338303565979004,0.0856999978423118,0.0
T026.1,T026.1_T26_U20.M96,-18.579326629638672,0.2833000123500824,1.0
T026.1,T026.1_T26_U20.M97,-18.4360466003418,0.2134999930858612,0.0
T026.1,T026.1_T26_U20.M98,-19.583955764770508,0.0544000007212162,0.0
T026.1,T026.1_T26_U20.M99,-17.929445266723633,0.2249000072479248,0.0
T026.1,T026.1_T26_U39.M01,-17.181156158447266,0.1736000031232834,0.0
T026.1,T026.1_T26_U39.M02,-20.060590744018555,0.2560000121593475,0.0
T026.1,T026.1_T26_U39.M03,-16.737064361572266,0.4106999933719635,0.0
T026.1,T026.1_T26_U39.M04,-18.91203498840332,0.7098000049591064,0.0
T026.1,T026.1_T26_U39.M05,-22.12214088439941,0.4110000133514404,0.0
T026.1,T026.1_T26_U39.M06,-19.223630905151367,0.2194000035524368,0.0
T026.1,T026.1_T26_U39.M07,-17.768590927124023,0.3039000034332275,0.0
T026.1,T026.1_T26_U39.M08,-17.9682559967041,0.5605000257492065,0.0
T026.1,T026.1_T26_U39.M09,-18.70199203491211,0.1735000014305114,0.0
T026.1,T026.1_T26_U39.M10,-19.236860275268555,0.2876999974250793,0.0
T026.1,T026.1_T26_U39.M11,-20.46256446838379,0.2185000032186508,0.0
T026.1,T026.1_T26_U39.M12,-18.994760513305664,0.1896000057458877,0.0
T026.1,T026.1_T26_U39.M13,-19.366294860839844,0.1931000053882599,0.0
T026.1,T026.1_T26_U39.M14,-17.078205108642578,0.197500005364418,0.0
T026.1,T026.1_T26_U39.M15,-19.4778995513916,0.5694000124931335,0.0
T026.1,T026.1_T26_U39.M16,-20.564252853393555,0.2658999860286712,0.0
T026.1,T026.1_T26_U39.M17,-21.66490936279297,0.1870000064373016,0.0
T026.1,T026.1_T26_U39.M18,-19.77164649963379,0.316100001335144,0.0
T026.1,T026.1_T26_U39.M19,-20.495227813720703,0.7915999889373779,0.0
T026.1,T026.1_T26_U39.M20,-20.21552848815918,0.4672999978065491,0.0
T026.1,T026.1_T26_U39.M21,-20.52199363708496,0.2597000002861023,0.0
T026.1,T026.1_T26_U39.M22,-17.99791717529297,0.598800003528595,0.0
T026.1,T026.1_T26_U39.M23,-17.405717849731445,0.3641000092029571,0.0
T026.1,T026.1_T26_U39.M24,-16.607223510742188,0.2860000133514404,0.0
T026.1,T026.1_T26_U39.M25,-17.496131896972656,0.2964000105857849,0.0
T026.1,T026.1_T26_U39.M26,-19.640832901000977,0.1891999989748001,0.0
T026.1,T026.1_T26_U39.M27,-18.6844482421875,0.2976999878883362,1.0
T026.1,T026.1_T26_U39.M28,-21.79535484313965,0.4715999960899353,0.0
T026.1,T026.1_T26_U39.M29,-15.492657661437988,0.2252999991178512,0.0
T026.1,T026.1_T26_U39.M30,-17.043527603149414,0.2285999953746795,0.0
T026.1,T026.1_T26_U39.M31,-19.99443817138672,0.1988999992609024,0.0
T026.1,T026.1_T26_U39.M32,-20.628963470458984,0.181999996304512,0.0
T026.1,T026.1_T26_U39.M33,-18.275636672973636,0.3158000111579895,0.0
T026.1,T026.1_T26_U39.M34,-19.11882972717285,0.2818999886512756,0.0
T026.1,T026.1_T26_U39.M35,-18.42523193359375,0.2018000036478042,0.0
T026.1,T026.1_T26_U39.M36,-21.28585624694824,0.402999997138977,0.0
T026.1,T026.1_T26_U39.M37,-18.520233154296875,0.2813000082969665,0.0
T026.1,T026.1_T26_U39.M38,-20.106109619140625,0.2189999967813491,0.0
T026.1,T026.1_T26_U39.M39,-19.22007179260254,0.2646999955177307,0.0
T026.1,T026.1_T26_U39.M40,-18.027341842651367,0.6241999864578247,0.0
T026.1,T026.1_T26_U39.M41,-16.986831665039062,0.153899997472763,0.0
T026.1,T026.1_T26_U39.M42,-19.94365501403809,0.2599999904632568,0.0
T026.1,T026.1_T26_U39.M43,-18.46525382995605,0.3402000069618225,0.0
T026.1,T026.1_T26_U39.M44,-19.876585006713867,0.6442000269889832,0.0
T026.1,T026.1_T26_U39.M45,-17.237058639526367,0.4460999965667724,0.0
T026.1,T026.1_T26_U39.M46,-18.10581970214844,0.2335000038146972,0.0
T026.1,T026.1_T26_U39.M47,-19.26003837585449,0.4485000073909759,0.0
T026.1,T026.1_T26_U39.M48,-19.311037063598636,0.2334000021219253,0.0
T026.1,T026.1_T26_U39.M49,-15.84532070159912,0.2251999974250793,0.0
T026.1,T026.1_T26_U39.M50,-17.79880142211914,0.1960999965667724,0.0
T026.1,T026.1_T26_U39.M51,-19.538976669311523,0.1805000007152557,0.0
T026.1,T026.1_T26_U39.M52,-17.731992721557617,0.2285999953746795,0.0
T026.1,T026.1_T26_U39.M53,-19.936716079711918,0.3151000142097473,0.0
T026.1,T026.1_T26_U39.M54,-20.06343650817871,0.1861999928951263,0.0
T026.1,T026.1_T26_U39.M55,-19.373783111572266,0.1659999936819076,0.0
T026.1,T026.1_T26_U39.M56,-18.169095993041992,0.193800002336502,0.0
T026.1,T026.1_T26_U39.M57,-17.636703491210938,0.1693000048398971,0.0
T026.1,T026.1_T26_U39.M58,-15.530466079711914,0.1372999995946884,0.0
T026.1,T026.1_T26_U39.M59,-16.765216827392578,0.1523000001907348,0.0
T026.1,T026.1_T26_U39.M60,-19.19188690185547,0.2976000010967254,0.0
T026.1,T026.1_T26_U39.M61,-15.467432022094728,0.2020999938249588,0.0
T026.1,T026.1_T26_U39.M62,-18.85221290588379,0.2522999942302704,0.0
T026.1,T026.1_T26_U39.M63,-17.574209213256836,0.1726000010967254,0.0
T026.1,T026.1_T26_U39.M64,-21.167940139770508,0.1890999972820282,0.0
T026.1,T026.1_T26_U39.M65,-17.77512550354004,0.1768999993801117,0.0
T026.1,T026.1_T26_U39.M66,-20.39195251464844,0.2064999938011169,0.0
T026.1,T026.1_T26_U39.M67,-20.236677169799805,0.1796000003814697,0.0
T029.1,T029.1_T29_U01.M01,-17.166202545166016,0.0344999991357326,0.0
T029.1,T029.1_T29_U01.M02,-26.11239051818848,0.0060999998822808,0.0
T029.1,T029.1_T29_U01.M03,-15.780760765075684,0.0093000000342726,0.0
T029.1,T029.1_T29_U01.M04,-18.7734375,0.0059000002220273,0.0
T029.1,T029.1_T29_U01.M05,-15.188754081726074,0.034400001168251,0.0
T029.1,T029.1_T29_U01.M06,-18.61210823059082,0.0046000001020729,0.0
T029.1,T029.1_T29_U01.M07,-15.126440048217772,0.0293000005185604,0.0
T029.1,T029.1_T29_U01.M08,-22.31096649169922,0.033500000834465,0.0
T029.1,T029.1_T29_U01.M09,-16.179092407226562,0.0071000000461936,0.0
T029.1,T029.1_T29_U01.M10,-23.269784927368164,0.006000000052154,0.0
T029.1,T029.1_T29_U01.M100,-20.40205192565918,0.0080000003799796,0.0
T029.1,T029.1_T29_U01.M11,-20.08669662475586,0.0065000001341104,0.0
T029.1,T029.1_T29_U01.M12,-17.052703857421875,0.0357999987900257,0.0
T029.1,T029.1_T29_U01.M13,-18.95943832397461,0.0368999987840652,0.0
T029.1,T029.1_T29_U01.M14,-15.35124969482422,0.0263999998569488,0.0
T029.1,T029.1_T29_U01.M15,-16.503313064575195,0.0114000001922249,0.0
T029.1,T029.1_T29_U01.M16,-15.753458023071287,0.0874999985098838,0.0
T029.1,T029.1_T29_U01.M17,-14.686731338500977,0.1289999932050705,0.0
T029.1,T029.1_T29_U01.M18,-16.03015899658203,0.3129999935626983,0.0
T029.1,T029.1_T29_U01.M19,-13.907139778137209,0.0151000004261732,0.0
T029.1,T029.1_T29_U01.M20,-18.679950714111328,0.0716999992728233,0.0
T029.1,T029.1_T29_U01.M21,-14.038603782653809,0.0901999995112419,0.0
T029.1,T029.1_T29_U01.M22,-13.891666412353516,0.0456999987363815,0.0
T029.1,T029.1_T29_U01.M23,-13.565714836120604,0.0399999991059303,0.0
T029.1,T029.1_T29_U01.M24,-18.138078689575195,0.0065000001341104,0.0
T029.1,T029.1_T29_U01.M25,-16.098838806152344,0.0511999987065792,0.0
T029.1,T029.1_T29_U01.M26,-16.474985122680664,0.0109999999403953,0.0
T029.1,T029.1_T29_U01.M27,-16.607519149780273,0.4180000126361847,0.0
T029.1,T029.1_T29_U01.M28,-16.585966110229492,0.0471000000834465,0.0
T029.1,T029.1_T29_U01.M29,-17.122722625732422,0.1178999990224838,0.0
T029.1,T029.1_T29_U01.M30,-18.804155349731445,0.0077999997884035,0.0
T029.1,T029.1_T29_U01.M31,-19.35213851928711,0.0165999997407197,0.0
T029.1,T029.1_T29_U01.M32,-16.47711181640625,0.0377000011503696,0.0
T029.1,T029.1_T29_U01.M33,-16.59038734436035,0.0428000018000602,0.0
T029.1,T029.1_T29_U01.M34,-15.68795108795166,0.0217000003904104,0.0
T029.1,T029.1_T29_U01.M35,-16.614574432373047,0.0285999998450279,0.0
T029.1,T029.1_T29_U01.M36,-13.97195053100586,0.0668999999761581,0.0
T029.1,T029.1_T29_U01.M37,-18.61866569519043,0.0041999998502433,1.0
T029.1,T029.1_T29_U01.M38,-17.581405639648438,0.0194000005722045,0.0
T029.1,T029.1_T29_U01.M39,-15.016357421875,0.0597999989986419,0.0
T029.1,T029.1_T29_U01.M40,-15.316308975219728,0.0762000009417533,0.0
T029.1,T029.1_T29_U01.M41,-13.7870512008667,0.0232999995350837,0.0
T029.1,T029.1_T29_U01.M42,-14.660127639770508,0.0388999991118907,0.0
T029.1,T029.1_T29_U01.M43,-21.96502685546875,0.0054999999701976,0.0
T029.1,T029.1_T29_U01.M44,-17.251934051513672,0.0116999996826052,0.0
T029.1,T029.1_T29_U01.M45,-17.634441375732422,0.061999998986721,0.0
T029.1,T029.1_T29_U01.M46,-16.961368560791016,0.032600000500679,0.0
T029.1,T029.1_T29_U01.M47,-18.1706485748291,0.0296000000089406,0.0
T029.1,T029.1_T29_U01.M48,-15.504305839538574,0.0494999997317791,0.0
T029.1,T029.1_T29_U01.M49,-18.54735565185547,0.0057000000961124,0.0
T029.1,T029.1_T29_U01.M50,-18.8153133392334,0.0052999998442828,0.0
T029.1,T029.1_T29_U01.M51,-17.107728958129883,0.0357000008225441,0.0
T029.1,T029.1_T29_U01.M52,-18.726398468017575,0.0261000003665685,0.0
T029.1,T029.1_T29_U01.M53,-18.51930046081543,0.0326999984681606,0.0
T029.1,T029.1_T29_U01.M54,-26.20216178894043,0.006000000052154,0.0
T029.1,T029.1_T29_U01.M55,-16.314208984375,0.0412999987602233,0.0
T029.1,T029.1_T29_U01.M56,-14.764446258544922,0.033900000154972,0.0
T029.1,T029.1_T29_U01.M57,-14.330341339111328,0.0684999972581863,0.0
T029.1,T029.1_T29_U01.M58,-16.5487117767334,0.0156999994069337,0.0
T029.1,T029.1_T29_U01.M59,-19.50026130676269,0.0285999998450279,0.0
T029.1,T029.1_T29_U01.M60,-14.759456634521484,0.0759000033140182,0.0
T029.1,T029.1_T29_U01.M61,-17.18427085876465,0.1645999997854232,0.0
T029.1,T029.1_T29_U01.M62,-14.03466510772705,0.0706000030040741,0.0
T029.1,T029.1_T29_U01.M63,-16.052001953125,0.0168999992311,0.0
T029.1,T029.1_T29_U01.M64,-19.935190200805664,0.0065999999642372,0.0
T029.1,T029.1_T29_U01.M65,-15.688977241516112,0.0291000008583068,0.0
T029.1,T029.1_T29_U01.M66,-15.807232856750488,0.0063000000081956,0.0
T029.1,T029.1_T29_U01.M67,-20.097997665405277,0.0046000001020729,1.0
T029.1,T029.1_T29_U01.M68,-18.767885208129883,0.006000000052154,0.0
T029.1,T029.1_T29_U01.M69,-16.280874252319336,0.0262000001966953,0.0
T029.1,T029.1_T29_U01.M70,-16.45025634765625,0.0049999998882412,0.0
T029.1,T029.1_T29_U01.M71,-14.762104034423828,0.0065999999642372,0.0
T029.1,T029.1_T29_U01.M72,-19.314424514770508,0.0065000001341104,0.0
T029.1,T029.1_T29_U01.M73,-15.72934913635254,0.0256999991834163,0.0
T029.1,T029.1_T29_U01.M74,-17.233829498291016,0.0401000007987022,0.0
T029.1,T029.1_T29_U01.M75,-18.79851722717285,0.0204000007361173,0.0
T029.1,T029.1_T29_U01.M76,-13.794537544250488,0.0439999997615814,0.0
T029.1,T029.1_T29_U01.M77,-15.918523788452148,0.0584999993443489,0.0
T029.1,T029.1_T29_U01.M78,-18.721864700317383,0.0308999996632337,0.0
T029.1,T029.1_T29_U01.M79,-18.74666976928711,0.0305000003427267,0.0
T029.1,T029.1_T29_U01.M80,-17.173641204833984,0.1254000067710876,0.0
T029.1,T029.1_T29_U01.M81,-15.61170768737793,0.0274999998509883,0.0
T029.1,T029.1_T29_U01.M82,-15.862144470214844,0.0555000007152557,0.0
T029.1,T029.1_T29_U01.M83,-17.88799285888672,0.0294000003486871,0.0
T029.1,T029.1_T29_U01.M84,-15.72397804260254,0.0296999998390674,0.0
T029.1,T029.1_T29_U01.M85,-18.54520797729492,0.0516999997198581,0.0
T029.1,T029.1_T29_U01.M86,-13.227209091186523,0.0071000000461936,0.0
T029.1,T029.1_T29_U01.M87,-21.64737319946289,0.0081000002101063,0.0
T029.1,T029.1_T29_U01.M88,-22.160768508911133,0.0060999998822808,0.0
T029.1,T029.1_T29_U01.M89,-20.73803329467773,0.0074999998323619,0.0
T029.1,T029.1_T29_U01.M90,-14.2012939453125,0.0306000001728534,0.0
T029.1,T029.1_T29_U01.M91,-19.68948745727539,0.0315000005066394,0.0
T029.1,T029.1_T29_U01.M92,-19.002965927124023,0.032999999821186,0.0
T029.1,T029.1_T29_U01.M93,-13.703140258789062,0.008899999782443,0.0
T029.1,T029.1_T29_U01.M94,-19.46834373474121,0.031599998474121,0.0
T029.1,T029.1_T29_U01.M95,-14.690277099609377,0.0335999988019466,0.0
T029.1,T029.1_T29_U01.M96,-15.509621620178224,0.0529999993741512,0.0
T029.1,T029.1_T29_U01.M97,-18.833332061767575,0.0405000001192092,0.0
T029.1,T029.1_T29_U01.M98,-15.99734592437744,0.0406999997794628,0.0
T029.1,T029.1_T29_U01.M99,-18.99348258972168,0.0276999995112419,0.0
T029.1,T029.1_T29_U03.M01,-17.943662643432617,0.0044999998062849,0.0
T029.1,T029.1_T29_U03.M02,-20.045574188232425,0.0043000001460313,0.0
T029.1,T029.1_T29_U03.M03,-19.35382461547852,0.006000000052154,0.0
T029.1,T029.1_T29_U03.M04,-15.846923828125,0.0060999998822808,0.0
T029.1,T029.1_T29_U03.M05,-15.483835220336914,0.0243999995291233,0.0
T029.1,T029.1_T29_U03.M06,-17.772262573242188,0.0138999996706843,0.0
T029.1,T029.1_T29_U03.M07,-19.168046951293945,0.0078999996185302,0.0
T029.1,T029.1_T29_U03.M08,-20.73018264770508,0.0099999997764825,0.0
T029.1,T029.1_T29_U03.M09,-18.314701080322266,0.008899999782443,0.0
T029.1,T029.1_T29_U03.M10,-14.117398262023926,0.0051000001840293,0.0
T029.1,T029.1_T29_U03.M100,-19.73954963684082,0.0043000001460313,0.0
T029.1,T029.1_T29_U03.M11,-17.67185401916504,0.0127999996766448,0.0
T029.1,T029.1_T29_U03.M12,-17.47974395751953,0.0043999999761581,0.0
T029.1,T029.1_T29_U03.M13,-17.185688018798828,0.0212999992072582,1.0
T029.1,T029.1_T29_U03.M14,-19.29418563842773,0.0057000000961124,0.0
T029.1,T029.1_T29_U03.M15,-19.11941909790039,0.0060999998822808,0.0
T029.1,T029.1_T29_U03.M16,-17.508432388305664,0.0052000000141561,0.0
T029.1,T029.1_T29_U03.M17,-15.689096450805664,0.0068999999202787,0.0
T029.1,T029.1_T29_U03.M18,-17.187625885009766,0.0059000002220273,0.0
T029.1,T029.1_T29_U03.M19,-15.173466682434082,0.0099999997764825,0.0
T029.1,T029.1_T29_U03.M20,-19.963476181030277,0.0082999998703598,0.0
T029.1,T029.1_T29_U03.M21,-14.355212211608888,0.0080000003799796,0.0
T029.1,T029.1_T29_U03.M22,-13.637015342712402,0.0049999998882412,0.0
T029.1,T029.1_T29_U03.M23,-19.41367721557617,0.0082999998703598,0.0
T029.1,T029.1_T29_U03.M24,-16.363985061645508,0.0131000000983476,1.0
T029.1,T029.1_T29_U03.M25,-19.695985794067383,0.0120999999344348,0.0
T029.1,T029.1_T29_U03.M26,-18.734355926513672,0.0046000001020729,0.0
T029.1,T029.1_T29_U03.M27,-18.009140014648438,0.0043999999761581,0.0
T029.1,T029.1_T29_U03.M28,-21.34061050415039,0.008899999782443,0.0
T029.1,T029.1_T29_U03.M29,-18.73504066467285,0.0057999999262392,0.0
T029.1,T029.1_T29_U03.M30,-18.566164016723636,0.0103000001981854,0.0
T029.1,T029.1_T29_U03.M31,-16.974794387817383,0.0285999998450279,0.0
T029.1,T029.1_T29_U03.M32,-16.982440948486328,0.0232999995350837,1.0
T029.1,T029.1_T29_U03.M33,-16.631240844726562,0.0044999998062849,0.0
T029.1,T029.1_T29_U03.M34,-17.697696685791016,0.0044999998062849,0.0
T029.1,T029.1_T29_U03.M35,-21.01702308654785,0.0051000001840293,0.0
T029.1,T029.1_T29_U03.M36,-16.23423194885254,0.0066999997943639,0.0
T029.1,T029.1_T29_U03.M37,-16.613435745239258,0.0044999998062849,0.0
T029.1,T029.1_T29_U03.M38,-14.363545417785645,0.0081000002101063,0.0
T029.1,T029.1_T29_U03.M39,-19.03843116760254,0.0057000000961124,0.0
T029.1,T029.1_T29_U03.M40,-14.636756896972656,0.0065999999642372,0.0
T029.1,T029.1_T29_U03.M41,-14.621026039123535,0.0076999999582767,0.0
T029.1,T029.1_T29_U03.M42,-14.926192283630373,0.036200001835823,0.0
T029.1,T029.1_T29_U03.M43,-15.69505786895752,0.0258000008761882,0.0
T029.1,T029.1_T29_U03.M44,-17.817771911621094,0.0041999998502433,0.0
T029.1,T029.1_T29_U03.M45,-18.294591903686523,0.0046000001020729,0.0
T029.1,T029.1_T29_U03.M46,-17.300029754638672,0.0054000001400709,0.0
T029.1,T029.1_T29_U03.M47,-19.2579288482666,0.0737000033259391,0.0
T029.1,T029.1_T29_U03.M48,-17.300100326538086,0.0041999998502433,0.0
T029.1,T029.1_T29_U03.M49,-15.725810050964355,0.0049999998882412,0.0
T029.1,T029.1_T29_U03.M50,-18.179105758666992,0.0111999996006488,0.0
T029.1,T029.1_T29_U03.M51,-19.557674407958984,0.0043000001460313,0.0
T029.1,T029.1_T29_U03.M52,-18.40237045288086,0.006000000052154,0.0
T029.1,T029.1_T29_U03.M53,-19.377277374267575,0.0054000001400709,1.0
T029.1,T029.1_T29_U03.M54,-18.258867263793945,0.0081000002101063,0.0
T029.1,T029.1_T29_U03.M55,-18.68687057495117,0.0081000002101063,0.0
T029.1,T029.1_T29_U03.M56,-19.01348304748535,0.0080000003799796,0.0
T029.1,T029.1_T29_U03.M57,-19.120519638061523,0.0082999998703598,0.0
T029.1,T029.1_T29_U03.M58,-18.72689437866211,0.0038999998942017,0.0
T029.1,T029.1_T29_U03.M59,-16.74134063720703,0.0054999999701976,1.0
T029.1,T029.1_T29_U03.M60,-16.764148712158203,0.0073000001721084,0.0
T029.1,T029.1_T29_U03.M61,-19.747562408447266,0.0054000001400709,0.0
T029.1,T029.1_T29_U03.M62,-18.325387954711918,0.0054000001400709,0.0
T029.1,T029.1_T29_U03.M63,-16.072418212890625,0.0065000001341104,0.0
T029.1,T029.1_T29_U03.M64,-19.281230926513672,0.0054000001400709,0.0
T029.1,T029.1_T29_U03.M65,-24.252376556396484,0.0089999996125698,0.0
T029.1,T029.1_T29_U03.M66,-21.522815704345703,0.0096000004559755,0.0
T029.1,T029.1_T29_U03.M67,-20.46962547302246,0.006000000052154,0.0
T029.1,T029.1_T29_U03.M68,-20.797080993652344,0.0055999998003244,0.0
T029.1,T029.1_T29_U03.M69,-19.762311935424805,0.0122999995946884,0.0
T029.1,T029.1_T29_U03.M70,-18.10586929321289,0.0068999999202787,0.0
T029.1,T029.1_T29_U03.M71,-23.501731872558597,0.0059000002220273,0.0
T029.1,T029.1_T29_U03.M72,-23.306793212890625,0.0063999998383224,0.0
T029.1,T029.1_T29_U03.M73,-17.836030960083008,0.0046000001020729,0.0
